local_time,timestamp,aqi,pm25,pm10,co,no2,o3,t,h,p,w
2025-07-16 16:38:53,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:04,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:15,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:26,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:38,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:48,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:39:59,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:40:09,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:40:20,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:40:30,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:40:41,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:40:51,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:02,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:12,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:23,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:33,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:44,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:41:54,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:05,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:15,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:26,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:36,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:47,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:42:57,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:43:08,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:43:18,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:43:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:43:39,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:43:50,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:00,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:11,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:21,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:32,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:42,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:44:52,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:03,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:24,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:34,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:45,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:45:55,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:06,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:16,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:27,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:37,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:47,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:46:58,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:47:08,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:47:18,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:47:29,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:47:40,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:47:50,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:00,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:11,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:21,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:32,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:42,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:48:52,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:49:03,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
2025-07-16 16:49:13,2025-07-16 16:00:00,51,51,,0.1,,,33,75,1000,1.5
